"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","Y"
"1",-1.4284309783019,5.4876481164302,11.6941032934033,-8.70604078809738,9.38083719952532,7.87689129397124,1.6395773225564,3.3850603636414,4.00606474781224,-0.420805536993532,1.7854260803248,0.183205042938463,0.0941628716702705,5.48547220650597,7.44832114419644,7.07173147355505,1.36779574162185,0.793753236820857,1.64177394752837,15.454135784666,0
"2",-0.32113463678052,5.98562685524599,10.9397958833335,-4.25821426643388,7.30765580479237,6.50676942573087,2.44426727878581,3.45260600124564,5.30523703869924,0.988976739119807,3.24949515440632,-1.82171835962075,1.0304387930484,6.81249050196127,8.27328557397733,3.69487942496329,3.05758923303775,-1.81498728963244,0.86116337799041,14.275524901589,1
"3",-1.35635386137284,6.60840479656293,11.0661405868156,-7.51933275847428,8.81449103936065,7.06422972490982,3.26737451880539,0.961456873498147,2.37914592560362,0.0997985002049355,1.99356143506246,-0.983730760678504,2.66790512212037,6.45371600134385,11.136066214883,5.18898971894723,3.63957960608359,-0.783052323903457,-1.03811001866341,16.8379557397418,1
"4",-0.214705798513599,7.73950790816299,9.32420574464439,-6.69465458503533,5.29008436267167,9.04130524635682,0.818406610624826,3.50767037906927,5.04788718590637,-3.51740841958496,1.69789611499966,-0.705401096601583,1.08594545533394,6.32216704044274,9.35976405589907,3.56939480874339,2.84566388415289,-0.612224134304624,0.265650059175317,14.0846998196324,1
"5",-0.340480205414499,6.40182339422576,9.99033049616766,-5.34940103178615,7.26761750928734,5.34340439476463,4.71782456246396,0.0429104667239373,0.702885224291246,5.17577616972499,1.56190613059179,-1.5828387157511,2.1192222629002,6.47327279673007,11.0740842151237,5.40286257669255,3.30468917508704,-1.47185231302594,-0.680513537689222,16.375880727423,1
"6",-0.130386353735382,8.49369824641448,9.51623034771096,-5.74705539612213,8.25814065430889,6.1317618620265,3.57851342485503,3.30652741336929,3.36620115457058,-2.03914691630244,2.2587062526333,-0.74208495630219,-1.41465954150213,5.86303670107714,7.10503628855338,4.47419934657813,2.52485853484357,-0.968515245355125,1.26522650052362,14.4854753802895,1
"7",-1.07677589596241,7.69303130193096,9.7225081519048,-5.98449804972718,8.5609277657127,8.16532636206291,2.08678013423565,0.90418256136572,2.77291222908219,0.165218642729152,2.5924016273011,0.23282894733598,3.28119267823561,5.65936319043604,10.8525318373162,1.40692928000336,2.93396158308231,1.67717660629843,0.713171412715256,18.8894314379111,0
"8",-1.11242149365576,5.72724789801638,10.9325125753534,-8.89943452634595,6.22418707665491,7.91851825022059,2.02373660000443,1.59520007059952,3.77890727782449,0.125968741066615,2.64853477438568,1.02949787076465,0.254212439206055,5.02238085295796,8.53688363303622,4.67648792540584,1.88391124240544,-0.0328987573291343,1.4986332830259,15.0616142530236,0
"9",-1.45361411034994,5.97227221079526,10.6190845437837,-8.80738054027182,6.52298005409107,7.80054589346036,2.09133691795059,1.56871222810374,-1.83754527868326,0.029813670358123,2.49847195825198,-0.224647656526067,2.52885497751676,5.73007861475034,10.4354360338162,1.74559734900562,2.94607911742879,-0.150680507326065,0.991380930627565,16.888215360482,1
"10",-1.19055298160335,8.53022894139193,8.16491157143029,-3.95839164906883,7.36546106381689,6.55199172387077,2.00532012686594,4.21416210402896,3.99376496406954,1.06042770538834,2.98096119747128,-1.21288652867281,2.45862113575483,6.25703191399746,9.48900971791105,2.62088969008325,2.86235420381762,-1.20370947652786,1.30613751477513,17.5799565686573,1
"11",-0.950877032027085,5.95712238516812,11.6875717098875,-6.42148962123227,9.60807897887969,6.9571274801766,2.79618635557311,2.59535216122731,3.8180531924634,1.23393512508518,2.84642773997253,1.00328026502585,-0.563265806464566,4.34644742872773,10.4160056911248,3.36863400178855,3.7051887196087,0.620741449085536,0.498153570266396,18.292964226039,1
"12",-1.59425587590353,5.73055903864246,11.6471971923793,-4.33983303272599,6.59706034794901,8.54992282420662,2.35026189054269,-0.0307323119309397,0.795866644531038,-0.649994377440431,3.95198797903417,-0.157395433547918,1.45485712875416,5.40603369958613,8.32584061983285,0.683448133937407,2.73392190592479,-0.294694934255836,2.32000945477889,18.8417497745868,1
"13",-0.381874966008476,5.71619838657589,11.0914451025652,-6.4217894751453,7.88881094356334,6.55711463926512,2.34634558880041,2.42765375994051,3.76190647875333,4.0526604264178,1.7219915558154,-0.02972193507954,1.75088932592311,5.83169061814817,9.67817094195385,4.74299469637096,1.58840866281936,1.68800994311264,1.37673244151969,17.041254970519,0
